Place_Id,Place_Name,Description,Category,City,Price,Rating,Time_Minutes,Coordinate,Lat,Long,Unnamed: 11,Unnamed: 12,Cleaned_Description
420,Surabaya Museum (Gedung Siola),"Saat ini Museum Surabaya Siola menjelma menjadi sebuah destinasi wisata sejarah yang unik dan menarik untuk dikunjungi. Bukan hanya menyuguhkan cerita masa lampau yang ditampilkan dengan berbagai macam bentuk, Museum Surabaya Siola juga menjadi tempat incaran untuk berburu foto. Bagi pengunjung yang ingin mendatangi Museum Surabaya Siola ini maka tidak harus membayar tiket masuk alias gratis. Siapa saja boleh masuk kedalam Museum Surabaya Siola, karena tempat ini terbuka untuk semua kalangan mulai dari anak-anak sampai dewasa. Manjajal Museum Surabaya untuk dijadikan sebagai destinasi wisata akhir pekanmu sepertinya tidak ada salahnya. Selain bisa mempelajari sejarah Kota Pahlawan, kamu pun akan mendapatkan ilmu pengetahuan yang bermanfaat.",Budaya,Surabaya,0,4.5,45.0,"{'lat': -7.256297200000001, 'lng': 112.7379955}",-7.2562972,112.7379955,,420.0,saat museum surabaya siola menjelma menjadi destinasi wisata sejarah unik menarik dikunjungi bukan hanya menyuguhkan cerita masa lampau ditampilkan berbagai macam bentuk museum surabaya siola juga menjadi tempat incaran berburu foto bagi pengunjung ingin mendatangi museum surabaya siola maka tidak harus membayar tiket masuk alias gratis siapa saja boleh masuk kedalam museum surabaya siola karena tempat terbuka semua kalangan mulai anakanak sampai dewasa manjajal museum surabaya dijadikan destinasi wisata akhir pekanmu sepertinya tidak ada salahnya selain bisa mempelajari sejarah pahlawan kamu pun akan mendapatkan ilmu pengetahuan bermanfaat
421,Museum Kesehatan Dr. Adhyatma,"Museum Kesehatan Dr. Adhyatma, MPH adalah museum kesehatan yang dirintis Pemerintah indonesia melalui Departemen Kesehatan pada tanggal 16 Desember 2003. Museum Kesehatan Puslitbang Pelayanan dan Tehnologi kesehatan (PUSLITBANG YANTEKKES) diresmikan oleh Menteri Kesehatan pada tanggal 14 September 2004, sehingga diberi nama Museum Kesehatan Dr. Adhyatma, MPH.Museum Kesehatan Dr. Adhyatma, MPH, berlokasi di Jl. Indrapura 17 Surabaya Jawa Timur.",Budaya,Surabaya,10000,4.4,,"{'lat': -7.240327999999999, 'lng': 112.731431}",-7.240328,112.731431,,421.0,museum kesehatan dr adhyatma mph museum kesehatan dirintis pemerintah indonesia melalui departemen kesehatan pada tanggal 16 desember 2003 museum kesehatan puslitbang pelayanan tehnologi kesehatan puslitbang yantekkes diresmikan oleh menteri kesehatan pada tanggal 14 september 2004 sehingga diberi nama museum kesehatan dr adhyatma mphmuseum kesehatan dr adhyatma mph berlokasi jl indrapura 17 surabaya jawa timur
422,Monumen Jalesveva Jayamahe,"Monumen Jalesveva Jayamahe atau Monjaya adalah sebuah monumen yang terletak di Kota Surabaya, Jawa Timur. Monumen ini menggambarkan sosok Perwira TNI Angkatan Laut berbusana Pakaian Dinas Upacara (PDU) lengkap dengan pedang kehormatan yang sedang menerawang ke arah laut, serasa siap menantang gelombang dan badai di lautan, begitu pula yang ingin di perlihatkan bahwa angkatan laut Indonesia siap berjaya. Patung tersebut berdiri di atas bangunan dan tingginya mencapai 30,6 meter. Monumen Jalesveva Jayamahe menggambarkan generasi penerus bangsa yang yakin dan optimis untuk mencapai cita-cita bangsa Indonesia.Monumen Jalesveva Jayamahe ini juga sesuai dengan motto angkatan laut Jalesveva Jayamahe yang berarti, Di Laut Kita Berjaya. Monumen ini dibangun pada tahun 1993 oleh Pemimpin Kepala Staf TNI Angkatan Laut Maritim Indonesia yang kemudian dilanjutkan dengan Laksamana TNI Muhamad Arifin dan dirancang oleh I Nyoman Nuarta. Selain sebagai monumen, bangunan ini juga difungsikan sebagai mercusuar bagi kapal-kapal yang ada di laut sekitar.",Budaya,Surabaya,0,4.6,15.0,"{'lat': -7.195474799999999, 'lng': 112.7395206}",-7.1954748,112.7395206,,422.0,monumen jalesveva jayamahe atau monjaya monumen terletak surabaya jawa timur monumen menggambarkan sosok perwira tni angkatan laut berbusana pakaian dinas upacara pdu lengkap pedang kehormatan sedang menerawang arah laut serasa siap menantang gelombang badai lautan begitu pula ingin perlihatkan bahwa angkatan laut indonesia siap berjaya patung tersebut berdiri atas bangunan tingginya mencapai 306 meter monumen jalesveva jayamahe menggambarkan generasi penerus bangsa yakin optimis mencapai citacita bangsa indonesiamonumen jalesveva jayamahe juga sesuai motto angkatan laut jalesveva jayamahe berarti laut kita berjaya monumen dibangun pada tahun 1993 oleh pemimpin kepala staf tni angkatan laut maritim indonesia kemudian dilanjutkan laksamana tni muhamad arifin dirancang oleh i nyoman nuarta selain monumen bangunan juga difungsikan mercusuar bagi kapalkapal ada laut sekitar
423,Patung Sura dan Buaya,Patung Sura dan Baya (Jawa: Patung Suro lan Boyo) adalah sebuah patung yang merupakan lambang kota Surabaya. Patung ini berada di depan Kebun Binatang Surabaya. Patung ini terdiri atas dua hewan ini yang menjadi inspirasi nama kota Surabaya: ikan sura (hiu) dan baya (buaya).,Budaya,Surabaya,0,4.6,30.0,"{'lat': -7.296049199999999, 'lng': 112.7387012}",-7.2960492,112.7387012,,423.0,patung sura baya jawa patung suro lan boyo patung merupakan lambang surabaya patung berada depan kebun binatang surabaya patung terdiri atas dua hewan menjadi inspirasi nama surabaya ikan sura hiu baya buaya
424,Pantai Ria Kenjeran,"Obyek wisata Pantai Ria Kenjeran Surabaya merupakan salah satu destinasi wisata ketika mengujungi kota Surabaya. Pantai ini termasuk salah satu wisata andalan kota Surabaya yang selalu ramai pengunjung. Lokasi Pantai Ria Kenjeran terletak di Kecamatan Kenjeran Timur Surabaya, Propinsi Jawa Timur. Kawasan Pantai Ria Kenjeran ini sudah terkenal dengan berbagai wahana dan tempat rekreasi keluarga khususnya bagi warga Kenjeran. Pantai yang juga mendapatkan julukan sebagai Kenpark ini berdekatan dengan Jembatan Suramadu. Pantai Kenjeran biasanya dimanfaatkan masyarakat sekitar untuk melepas penat dari rutinitas setiap hari. Banyak juga wisatawan yang juga berwisata ke pantai ini. Pantai yang terletak tak begitu jauh dari pusat Kota Surabaya ini juga buka setiap hari selama 24 jam, jadi tidak perlu khawatir jika Anda ingin berkunjung kapan saja. Pantai ini memiliki fasilitas yang cukup lengkap, seperti arena bermain untuk anak yang disebut Kya kya Seaside, ada juga Pagoda Tuan Ti, jembatan kayu dengan gazebo untuk bersantai dan foto. Ada juga waterpark dan area bermain anak di sekitar pantai ini. Juga terdapat persewaan perahu yang dapat dinaiki oleh para pengunjung untuk menikmati keindahan Pantai Ria Kenjeran dari area pesisir laut dengan tarif sekitar Rp 5.000,-.",Bahari,Surabaya,15000,4.2,45.0,"{'lat': -7.250916399999999, 'lng': 112.8009332}",-7.2509164,112.8009332,,424.0,obyek wisata pantai ria kenjeran surabaya merupakan salah satu destinasi wisata ketika mengujungi surabaya pantai termasuk salah satu wisata andalan surabaya selalu ramai pengunjung lokasi pantai ria kenjeran terletak kecamatan kenjeran timur surabaya propinsi jawa timur kawasan pantai ria kenjeran sudah terkenal berbagai wahana tempat rekreasi keluarga khususnya bagi warga kenjeran pantai juga mendapatkan julukan kenpark berdekatan jembatan suramadu pantai kenjeran biasanya dimanfaatkan masyarakat sekitar melepas penat rutinitas setiap hari banyak juga wisatawan juga berwisata pantai pantai terletak tak begitu jauh pusat surabaya juga buka setiap hari selama 24 jam jadi tidak perlu khawatir jika anda ingin berkunjung kapan saja pantai memiliki fasilitas cukup lengkap seperti arena bermain anak disebut kya kya seaside ada juga pagoda tuan ti jembatan kayu gazebo bersantai foto ada juga waterpark area bermain anak sekitar pantai juga terdapat persewaan perahu dapat dinaiki oleh para pengunjung menikmati keindahan pantai ria kenjeran area pesisir laut tarif sekitar rp 5000
425,Waterpark Kenjeran Surabaya,"Waterpark Kenjeran Surabaya merupakan wisata keluarga dengan permainan air dan olahraga renang. Terdapat berbagai wahana menarik bagi keluarga dan anak-anak. Berlokasi tidak jauh dari kawasan wisata pantai kenjeran dan Atlantis Land Kenjeran. Suasana pepohonan di sekitar area kolam renang memberikan kesan yang teduh di kolam. Terdapat bangunan dengan bentuk istana negeri dongeng yang menghiasi. Dengan warna-warni khas buku cerita anak.",Taman Hiburan,Surabaya,35000,4.1,,"{'lat': -7.247796300000002, 'lng': 112.7998235}",-7.2477963,112.7998235,,425.0,waterpark kenjeran surabaya merupakan wisata keluarga permainan air olahraga renang terdapat berbagai wahana menarik bagi keluarga anakanak berlokasi tidak jauh kawasan wisata pantai kenjeran atlantis land kenjeran suasana pepohonan sekitar area kolam renang memberikan kesan teduh kolam terdapat bangunan bentuk istana negeri dongeng menghiasi warnawarni khas buku cerita anak
426,Balai Kota Surabaya,"Surabaya sebagai Resort Gemeente (Haminte) secara resmi mulai berdiri pada tanggal 1 April 1906. Sebelumnya Surabaya merupakan bagian dari karesidenan Pemerintah Haminte dijalankan oleh Dewan Haminte yang diketuai oleh asisten residen sebagai Kepala Daerah.\nTahun 1916 diangkat Wali kota Surabaya pertama, A. Meyroos yang bertugas sampai tahun 1921. Baru setelah wali kota yang kedua, G.J. DIJKERMAN, terpilih, rencana membangun gedung Balai Kota diwujudkan.\nGedung utama Balai Kota di Taman Surya di daerah Ketabang itu mulai dibangun pada tahun 1923 dan mulai ditempati pada tahun 1927. Arsiteknya ialah C. Citroen dan pelaksanaannya H.V. Hollandsche Beton Mij. Biaya seluruhnya, termasuk perlengkapan dan lain-lainnya, menghabiskan dana sekitar 1000 gulden.\n\nUkuran gedung utama: panjang 102 m dan lebar 19 m. Konstruksinya terdiri dari tiang-tiang pancang beton bertulang yang ditanam, sedangkan dinding-dindingnya diisi dengan bata dan semen. Atapnya terbuat dari rangka besi dan ditutup dengan sirap, Belakangan atap ini kemudian diganti dengan genteng.\nSetelah Republik Indonesia diproklamirkan, dilantiklah Radjamin Nasution sebagai Wali kota Kota Besar Surabaya. Berdasarkan Penpres 1959 No. 16 maka ditetapkan Wali kota menjadi Kepala Daerah Kota Surabaya. Tahun 1965 Kotapraja Surabaya resmi menjadi Kotamadya.",Budaya,Surabaya,0,4.7,60.0,"{'lat': -7.2592948, 'lng': 112.7470512}",-7.2592948,112.7470512,,426.0,surabaya resort gemeente haminte secara resmi mulai berdiri pada tanggal 1 april 1906 sebelumnya surabaya merupakan bagian karesidenan pemerintah haminte dijalankan oleh dewan haminte diketuai oleh asisten residen kepala daerahntahun 1916 diangkat wali surabaya pertama a meyroos bertugas sampai tahun 1921 baru setelah wali kedua gj dijkerman terpilih rencana membangun gedung balai diwujudkanngedung utama balai taman surya daerah ketabang mulai dibangun pada tahun 1923 mulai ditempati pada tahun 1927 arsiteknya ialah c citroen pelaksanaannya hv hollandsche beton mij biaya seluruhnya termasuk perlengkapan lainlainnya menghabiskan dana sekitar 1000 guldennnukuran gedung utama panjang 102 m lebar 19 m konstruksinya terdiri tiangtiang pancang beton bertulang ditanam sedangkan dindingdindingnya diisi bata semen atapnya terbuat rangka besi ditutup sirap belakangan atap kemudian diganti gentengnsetelah republik indonesia diproklamirkan dilantiklah radjamin nasution wali besar surabaya berdasarkan penpres 1959 no 16 maka ditetapkan wali menjadi kepala daerah surabaya tahun 1965 kotapraja surabaya resmi menjadi kotamadya
427,Patung Buddha Empat Rupa,"Terletak di sudut Pantai Ria Kenjeran, Patung Buddha Empat Rupa ini sering digunakan oleh pemuda-pemudi setempat untuk tempat nongkrong dan berkumpul. Dibangun mulai tahun 2003 dan mempunyai lahan sekitar 1,5 hektare dan berukuran 9×9 meter membuatnya menghabiskan sekitar Rp 4 Milyar dalam pembuatannya. Dan patung ini semakin megah karena dilapisi oleh emas murni yang diimpor langsung dari Thailand. Bangunan ini dikelilingi oleh 4 pilar, yaitu pilar hijau dan pilar emas. Empat wajah yang terdapat di patung ini menggambarkan empat sifat yang baik dari Buddha, yaitu pengasih, murah hati, adil, dan meditasi. Selain melihat patung Buddha ini, jika Kamu berkunjung ke sini maka Kamu akan melihat beberapa patung gajah yang ada di sekeliling patung Buddha ini. Dan menariknya, patung ini dianggap MURI sebagai patung tertinggi di Indonesia.",Budaya,Surabaya,0,4.3,,"{'lat': -7.2472841, 'lng': 112.8010814}",-7.2472841,112.8010814,,427.0,terletak sudut pantai ria kenjeran patung buddha empat rupa sering digunakan oleh pemudapemudi setempat tempat nongkrong berkumpul dibangun mulai tahun 2003 mempunyai lahan sekitar 15 hektare berukuran 99 meter membuatnya menghabiskan sekitar rp 4 milyar dalam pembuatannya patung semakin megah karena dilapisi oleh emas murni diimpor langsung thailand bangunan dikelilingi oleh 4 pilar yaitu pilar hijau pilar emas empat wajah terdapat patung menggambarkan empat sifat baik buddha yaitu pengasih murah hati adil meditasi selain melihat patung buddha jika kamu berkunjung sini maka kamu akan melihat beberapa patung gajah ada sekeliling patung buddha menariknya patung dianggap muri patung tertinggi indonesia
428,Monumen Bambu Runcing Surabaya,"Monumen Bambu Runcing adalah ikon pariwisata Surabaya yang berhubungan dengan situs sejarah perjuangan bangsa. Monumen ini terdiri dari 5 pilar dan memiliki tinggi yang tidak sama dan dibentuk seperti bambu runcing. Sayangnya, tidak ada estimasi yang tepat tentang tinggi pada masing-masing pilar. Pada waktu tertentu, akan ada air yang mengalir keluar dari bambu runcing, layaknya air mancur. Selain itu, monumen ini dikelilingi oleh taman kecil yang penuh dengan beragam tanaman hias. Monumen Bambu Runcing ini terletak di jantung kota Surabaya, di tengah ramainya lalu lintas jalan Panglima Sudirman. Para pengunjung yang datang ke Surabaya akan langsung mengenali keberadaan monumen ini saat melintasinya. Monumen ini juga dekat dengan Kebun Binatang Surabaya, Tunjungan Plaza, Surabaya Plaza dan Tugu Pahlawan Surabaya.",Budaya,Surabaya,0,4.6,15.0,"{'lat': -7.267775500000001, 'lng': 112.7443898}",-7.2677755,112.7443898,,428.0,monumen bambu runcing ikon pariwisata surabaya berhubungan situs sejarah perjuangan bangsa monumen terdiri 5 pilar memiliki tinggi tidak sama dibentuk seperti bambu runcing sayangnya tidak ada estimasi tepat tentang tinggi pada masingmasing pilar pada waktu tertentu akan ada air mengalir keluar bambu runcing layaknya air mancur selain monumen dikelilingi oleh taman kecil penuh beragam tanaman hias monumen bambu runcing terletak jantung surabaya tengah ramainya lalu lintas jalan panglima sudirman para pengunjung datang surabaya akan langsung mengenali keberadaan monumen saat melintasinya monumen juga dekat kebun binatang surabaya tunjungan plaza surabaya plaza tugu pahlawan surabaya
429,House of Sampoerna,"House of Sampoerna adalah sebuah museum tembakau dan markas besar Sampoerna yang terletak di Surabaya. Gaya arsitektur dari bangunan utamanya yang dipengaruhi oleh gaya kolonial Belanda dibangun pada 1862 dan sekarang menjadi situs sejarah. Sebelumnya dipakai sebagai panti asuhan yang diurus oleh Belanda, tempat tersebut dibeli pada 1932 oleh Liem Seeng Tee‚ pendiri Sampoerna‚ dengan tujuan dipakai sebagai fasilitas produksi rokok besar pertama Sampoerna.",Budaya,Surabaya,0,4.6,30.0,"{'lat': -7.230817300000001, 'lng': 112.7342344}",-7.2308173,112.7342344,,429.0,house of sampoerna museum tembakau markas besar sampoerna terletak surabaya gaya arsitektur bangunan utamanya dipengaruhi oleh gaya kolonial belanda dibangun pada 1862 sekarang menjadi situs sejarah sebelumnya dipakai panti asuhan diurus oleh belanda tempat tersebut dibeli pada 1932 oleh liem seeng tee pendiri sampoerna tujuan dipakai fasilitas produksi rokok besar pertama sampoerna
430,Atlantis Land Surabaya,"Sejak diresmikan pada bulan Desember 2017, Atlantis Land Kenjeran Surabaya sudah sukses mendatangkan banyak pengunjung. Taman wisata air ini menjadi taman air terbesar di Kota Surabaya. Lokasinya terletak satu wilayah dengan Kenjeran Park, atau familiar disebut Ken Park. Tepatnya di Jalan Pantai Ria Kenjeran, Sukolilo Baru, Bulak, Surabaya, Jawa Timur. Taman wisata air ini memiliki luas sekitar 15 hektar dengan desain asli milik arsitek Australia. Tema yang diambil untuk taman wisata air ini adalah istana bawah laut. Dengan tema tersebut, gerbang masuk Atlantis Land Kenjeran Surabaya memiliki dinding bangunan utama berwarna biru. Dinding utama tersebut dihiasi dengan garis-garis menyerupai ombak berwarna putih. Atapnya berwarna kuning kecokelatan dan menjulang tinggi bagai istana. Di kedua sisi bangunan utama, terdapat bangunan berdinding cokelat dengan ornamen belahan kayu. Bangunan ini memberi kesan bagaikan kapal pesiar yang belum rampung dibuat. Sebuah patung neptunus berwarna kuning juga terlihat menghiasi salah satu sudut tembok taman ini. Dekorasi yang ada di Atlantis Land Kenjeran akan memberi suasana bagaikan berada di sebuah kastil.",Taman Hiburan,Surabaya,125000,4.4,120.0,"{'lat': -7.2516189, 'lng': 112.8009694}",-7.2516189,112.8009694,,430.0,sejak diresmikan pada bulan desember 2017 atlantis land kenjeran surabaya sudah sukses mendatangkan banyak pengunjung taman wisata air menjadi taman air terbesar surabaya lokasinya terletak satu wilayah kenjeran park atau familiar disebut ken park tepatnya jalan pantai ria kenjeran sukolilo baru bulak surabaya jawa timur taman wisata air memiliki luas sekitar 15 hektar desain asli milik arsitek australia tema diambil taman wisata air istana bawah laut tema tersebut gerbang masuk atlantis land kenjeran surabaya memiliki dinding bangunan utama berwarna biru dinding utama tersebut dihiasi garisgaris menyerupai ombak berwarna putih atapnya berwarna kuning kecokelatan menjulang tinggi bagai istana kedua sisi bangunan utama terdapat bangunan berdinding cokelat ornamen belahan kayu bangunan memberi kesan bagaikan kapal pesiar belum rampung dibuat patung neptunus berwarna kuning juga terlihat menghiasi salah satu sudut tembok taman dekorasi ada atlantis land kenjeran akan memberi suasana bagaikan berada kastil
431,Taman Hiburan Rakyat,Taman Hiburan Rakyat atau THR tentunya sudah tak asing lagi bagi masyarakat Surabaya. Taman ini berletak di belakang Taman Remaja Surabaya (TRS) dan juga ada di belakang Hi-Tech Mall. THR biasanya digunakan untuk pertunjukan kesenian daerah. Taman ini menjadi ikon Surabaya karena sejarahnya yang cukup menarik.,Taman Hiburan,Surabaya,5000,4.2,,"{'lat': -7.252291, 'lng': 112.7520012}",-7.252291,112.7520012,,431.0,taman hiburan rakyat atau thr tentunya sudah tak asing lagi bagi masyarakat surabaya taman berletak belakang taman remaja surabaya trs juga ada belakang hitech mall thr biasanya digunakan pertunjukan kesenian daerah taman menjadi ikon surabaya karena sejarahnya cukup menarik
432,Taman Mundu,"Taman Mundu merupakan salah satu taman atau ruang terbuka hijau terutama bagi warga kota Surabaya, taman ini lebih tepatnya berada di Jl. Tambaksari atau berada di seberang Stadion Gelora Sepuluh November Tambaksari Surabaya. Taman Mundu dibangun menempati area seluas 4.800 meter persegi dan pembangunannya diresmikan pada 10 Juli 2010. Taman yang cantik ini mempunyai berbagai fasilitas yang bisa dinikmati dan digunakan oleh warga Surabaya atau siapapun yang mengunjungi taman ini, diantarnya fasilitas arena bermain bagi anak-anak,",Taman Hiburan,Surabaya,0,4.4,30.0,"{'lat': -7.251604599999999, 'lng': 112.7545983}",-7.2516046,112.7545983,,432.0,taman mundu merupakan salah satu taman atau ruang terbuka hijau terutama bagi warga surabaya taman lebih tepatnya berada jl tambaksari atau berada seberang stadion gelora sepuluh november tambaksari surabaya taman mundu dibangun menempati area seluas 4800 meter persegi pembangunannya diresmikan pada 10 juli 2010 taman cantik mempunyai berbagai fasilitas bisa dinikmati digunakan oleh warga surabaya atau siapapun mengunjungi taman diantarnya fasilitas arena bermain bagi anakanak
433,Museum Mpu Tantular,"Museum Negeri Mpu Tantular adalah sebuah museum negeri yang berlokasi di kecamatan Buduran, Sidoarjo, Jawa Timur. Awalnya, museum ini bernama Stedelijk Historisch Museum Soerabaia, didirikan oleh Godfried von Faber pada tahun 1933 dan diresmikan pada tanggal 25 Juli 1937. Saat ini, museum ini dikelola oleh Unit Pelaksana Teknis pada Departemen Kebudayaan dan Pariwisata.",Budaya,Surabaya,2000,4.4,45.0,"{'lat': -7.4338593, 'lng': 112.7199058}",-7.4338593,112.7199058,,433.0,museum negeri mpu tantular museum negeri berlokasi kecamatan buduran sidoarjo jawa timur awalnya museum bernama stedelijk historisch museum soerabaia didirikan oleh godfried von faber pada tahun 1933 diresmikan pada tanggal 25 juli 1937 saat museum dikelola oleh unit pelaksana teknis pada departemen kebudayaan pariwisata
434,Taman Bungkul,"Taman Bungkul adalah taman wisata kota yang terletak di pusat kota Surabaya, tepatnya di Jalan Raya Darmo. Taman ini berdiri di area seluas 900 meter persegi. Dilengkapi berbagai fasilitas penunjang, seperti amfiteater berdiameter 33 meter, lajur joging, lahan papan luncur, taman bermain anak-anak, air mancur, dan pujasera. Selain itu, taman ini juga dilengkapi akses internet nirkabel yang terbuka untuk umum sehingga siapapun bisa mengakses internet selama di taman ini. Letaknya yang berada di jantung Kota Surabaya membuat taman ini tidak hanya berfungsi sebagai lahan hijau saja, tetapi juga sebagai destinasi wisata yang populer di Surabaya.",Taman Hiburan,Surabaya,0,4.6,,"{'lat': -7.291346799999999, 'lng': 112.7398218}",-7.2913468,112.7398218,,434.0,taman bungkul taman wisata terletak pusat surabaya tepatnya jalan raya darmo taman berdiri area seluas 900 meter persegi dilengkapi berbagai fasilitas penunjang seperti amfiteater berdiameter 33 meter lajur joging lahan papan luncur taman bermain anakanak air mancur pujasera selain taman juga dilengkapi akses internet nirkabel terbuka umum sehingga siapapun bisa mengakses internet selama taman letaknya berada jantung surabaya membuat taman tidak hanya berfungsi lahan hijau saja tetapi juga destinasi wisata populer surabaya
435,Taman Air Mancur Menari Kenjeran,"Air mancur menari atau dancing fountain juga ada di kawasan jembatan kenjeran Surabaya. Air mancur ini di buat bersamaan dengan pembuatan jembatan kenjeran, di resmikan pada tanggal 9 juli 2016 lalu. Sejak diresmikannya air mancur dan jembatan yang membentang di atas laut dengan panjang 800 meter ini menjadi tujuan wisata bagi warga Surabaya dan sekitarnya. Dancing fountain yang indah tidak lepas dari komponen-komponen yang bekerja di dalamnya seperti nozzle sebagai tempat keluarnya air, dari nozzle inilah semburan air bisa berubah ubah. Air yang keluar di dorong oleh pompa air mancur yang mendorong dari tempat rendah ke tempat lebih tinggi. Pemilihan lampu yang tepat akan menambah kualitas pencahayaan lebih terang, sebaiknya menggunakan underwater led atau waterproof led karena lampu ini bersifat tahan air. Tentu akan menambah tampilan air mancur menari lebih memikat.",Taman Hiburan,Surabaya,0,4.4,45.0,"{'lat': -7.2752955, 'lng': 112.7549381}",-7.2752955,112.7549381,,435.0,air mancur menari atau dancing fountain juga ada kawasan jembatan kenjeran surabaya air mancur buat bersamaan pembuatan jembatan kenjeran resmikan pada tanggal 9 juli 2016 lalu sejak diresmikannya air mancur jembatan membentang atas laut panjang 800 meter menjadi tujuan wisata bagi warga surabaya sekitarnya dancing fountain indah tidak lepas komponenkomponen bekerja dalamnya seperti nozzle tempat keluarnya air nozzle inilah semburan air bisa berubah ubah air keluar dorong oleh pompa air mancur mendorong tempat rendah tempat lebih tinggi pemilihan lampu tepat akan menambah kualitas pencahayaan lebih terang sebaiknya menggunakan underwater led atau waterproof led karena lampu bersifat tahan air tentu akan menambah tampilan air mancur menari lebih memikat
436,Taman Flora Bratang Surabaya,Taman Flora adalah salah satu taman kota di Surabaya yang merupakan fasilitas publik dari Pemkot setempat. Sehingga tempat ini memang sengaja dibuat untuk dinikmati oleh khalayak umum. Karena taman ini merupakan fasilitas publik yang didirikan oleh Pemkot Surabaya maka bagi siapa saja jika ingin memanfaatkan taman kota ini tidak perlu membayar tiket masuk alias gratis.,Taman Hiburan,Surabaya,0,4.6,,"{'lat': -7.294330299999999, 'lng': 112.7617534}",-7.2943303,112.7617534,,436.0,taman flora salah satu taman surabaya merupakan fasilitas publik pemkot setempat sehingga tempat memang sengaja dibuat dinikmati oleh khalayak umum karena taman merupakan fasilitas publik didirikan oleh pemkot surabaya maka bagi siapa saja jika ingin memanfaatkan taman tidak perlu membayar tiket masuk alias gratis
437,Gereja Perawan Maria Tak Berdosa Surabaya,"Gereja Katolik Kelahiran Santa Perawan Maria merupakan salah satu gereja tua di kota Surabaya, Jawa Timur, Indonesia. Berlokasi di Jalan Kepanjen, Surabaya, bangunan religius ini berdampingan dengan gedung SMA Katolik Frateran Surabaya.",Tempat Ibadah,Surabaya,10000,4.8,,"{'lat': -7.2420758, 'lng': 112.7368158}",-7.2420758,112.7368158,,437.0,gereja katolik kelahiran santa perawan maria merupakan salah satu gereja tua surabaya jawa timur indonesia berlokasi jalan kepanjen surabaya bangunan religius berdampingan gedung sma katolik frateran surabaya
901,Festival Rujak Uleg 2026,"Festival kebudayaan tahunan kota Surabaya menyambut hari jadi kota, menampilkan pembuatan rujak uleg massal dan pawai budaya lokal.",Budaya,Surabaya,0,4.8,,,-7.245,112.738,,,festival kebudayaan tahunan surabaya menyambut hari jadi menampilkan pembuatan rujak uleg massal pawai budaya lokal
902,Bazar UMKM dan Kuliner Kenjeran,Pameran produk lokal kreatif dan sentra kuliner hasil laut olahan UMKM binaan Dinas Koperasi dan Perdagangan kota.,Pusat Perbelanjaan,Surabaya,0,4.5,,,-7.231,112.799,,,pameran produk lokal kreatif sentra kuliner hasil laut olahan umkm binaan dinas koperasi perdagangan
903,Surabaya Vaganza (Pawai Bunga),Pawai kendaraan hias bunga dan parade budaya yang diselenggarakan oleh Dinas Kebudayaan dan Pariwisata menyusuri jalan protokol.,Budaya,Surabaya,0,4.9,,,-7.265,112.74,,,pawai kendaraan hias bunga parade budaya diselenggarakan oleh dinas kebudayaan pariwisata menyusuri jalan protokol
